Altium Designer Pick and Place Locations
C:\Users\Public\Documents\Altium\C210 Rev_D\.\Fabrication\Pick Place\UBXH60-0000778_Rev D.csv

========================================================================================================================
File Design Information:

Date:       21/12/22
Time:       12:40
Revision:   04f11c285bf41386b252610882419a71e561a7d0
Variant:    C210_Final
Units used: mm

"Designator","Comment","Layer","Footprint","Center-X(mm)","Center-Y(mm)","Rotation","Description"
"C46","120-000160.1uF","TopLayer","Cap_0402_HD","8.3986","66.9577","90","Cap, Ceramic 0.1uF 10V 10% X5R 0402"
"Q9","140-00008","TopLayer","SOT-23","39.9250","72.3500","90","P-MOSFET, 20V 3.1A, SOT-23"
"Q10","140-00016","TopLayer","SOT-563","39.4987","69.5500","90","MOSFET 2N-CH 20V 0.8A, SOT-563"
"Q4","140-00016","TopLayer","SOT-563","9.1425","83.6063","90","MOSFET 2N-CH 20V 0.8A, SOT-563"
"R32","180-000541M","TopLayer","RES_0402_HD","42.0990","71.8351","270","Resistor 1M ohm 1%, 1/16W, 0402"
"R31","180-000541M","TopLayer","RES_0402_HD","38.0750","67.6996","90","Resistor 1M ohm 1%, 1/16W, 0402"
"R45","180-00093100K","TopLayer","RES_0402_HD","24.6250","65.7000","0","Resistor 100K ohm 1% 1/16W, 0402"
"R16","180-000541M","TopLayer","RES_0402_HD","9.1647","85.1063","0","Resistor 1M ohm 1%, 1/16W, 0402"
"R34","180-000541M","TopLayer","RES_0402_HD","38.0750","69.2750","270","Resistor 1M ohm 1%, 1/16W, 0402"
"U5","225-00011","TopLayer","QFN0.5P2x6-16Pin_W-Pad","22.8473","82.2750","180","Voltage Level Translator Bidirectional 1 Circuit 4 Channel 380Mbps 16-DHVQFN (2.5x3.5)"
"U4","225-00011","TopLayer","QFN0.5P2x6-16Pin_W-Pad","18.1723","82.2750","0","Voltage Level Translator Bidirectional 1 Circuit 4 Channel 380Mbps 16-DHVQFN (2.5x3.5)"
"U9","225-00011","TopLayer","QFN0.5P2x6-16Pin_W-Pad","5.6250","66.1577","180","Voltage Level Translator Bidirectional 1 Circuit 4 Channel 380Mbps 16-DHVQFN (2.5x3.5)"
"C119","120-000171.0uF","TopLayer","Cap_0402_HD","50.5500","31.9750","90","Cap, Ceramic, 1.0uF 10V 10% X5R, 0402"
"C120","120-000160.1uF","TopLayer","Cap_0402_HD","51.3500","31.9750","90","Cap, Ceramic 0.1uF 10V 10% X5R 0402"
"C69","120-000160.1uF","TopLayer","Cap_0402_HD","15.5500","53.8500","90","Cap, Ceramic 0.1uF 10V 10% X5R 0402"
"C121","120-000171.0uF","TopLayer","Cap_0402_HD","54.9750","32.0063","90","Cap, Ceramic, 1.0uF 10V 10% X5R, 0402"
"C74","120-000160.1uF","TopLayer","Cap_0402_HD","52.9682","51.3360","270","Cap, Ceramic 0.1uF 10V 10% X5R 0402"
"C77","120-000160.1uF","TopLayer","Cap_0402_HD","50.8208","50.0500","270","Cap, Ceramic 0.1uF 10V 10% X5R 0402"
"C39","120-000160.1uF","TopLayer","Cap_0402_HD","8.6000","69.6250","90","Cap, Ceramic 0.1uF 10V 10% X5R 0402"
"U7","240-00033","TopLayer","WSON1.27P-8Pin_W-Pad","11.5850","67.2400","0","64Mbit QSPI NOR Flash"
"X1","100-00005","TopLayer","XTAL_3215","16.5750","56.6000","90","XTAL, 2Pin, 32.768kHz, 7pF 20ppm"
"R116","180-000541M","TopLayer","RES_0402_HD","50.8500","27.7500","0","Resistor 1M ohm 1%, 1/16W, 0402"
"C73","120-000160.1uF","TopLayer","Cap_0402_HD","62.9500","50.5538","90","Cap, Ceramic 0.1uF 10V 10% X5R 0402"
"C81","120-000160.1uF","TopLayer","Cap_0402_HD","61.0000","50.4750","90","Cap, Ceramic 0.1uF 10V 10% X5R 0402"
"C78","120-000160.1uF","TopLayer","Cap_0402_HD","56.3382","51.2033","270","Cap, Ceramic 0.1uF 10V 10% X5R 0402"
"C79","120-000160.1uF","TopLayer","Cap_0402_HD","54.1250","50.4090","90","Cap, Ceramic 0.1uF 10V 10% X5R 0402"
"C75","120-000160.1uF","TopLayer","Cap_0402_HD","59.3658","50.3800","90","Cap, Ceramic 0.1uF 10V 10% X5R 0402"
"C80","120-000160.1uF","TopLayer","Cap_0402_HD","57.2598","50.3850","90","Cap, Ceramic 0.1uF 10V 10% X5R 0402"
"Q24","140-00016","TopLayer","SOT-563","51.0632","35.5043","0","MOSFET 2N-CH 20V 0.8A, SOT-563"
"Q19","140-00016","TopLayer","SOT-563","51.8632","47.2793","0","MOSFET 2N-CH 20V 0.8A, SOT-563"
"R107","180-00093100K","TopLayer","RES_0402_HD","49.6250","35.6250","90","Resistor 100K ohm 1% 1/16W, 0402"
"R86","180-00093100K","TopLayer","RES_0402_HD","62.5882","46.7293","90","Resistor 100K ohm 1% 1/16W, 0402"
"R18","180-00093100K","TopLayer","RES_0402_HD","20.3223","85.0500","0","Resistor 100K ohm 1% 1/16W, 0402"
"R78","180-00093100K","TopLayer","RES_0402_HD","6.3200","49.2250","90","Resistor 100K ohm 1% 1/16W, 0402"
"R70","180-000541M","TopLayer","RES_0402_HD","60.3870","52.4817","90","Resistor 1M ohm 1%, 1/16W, 0402"
"R84","180-000541M","TopLayer","RES_0402_HD","53.4882","46.7793","90","Resistor 1M ohm 1%, 1/16W, 0402"
"R82","180-000541M","TopLayer","RES_0402_HD","51.2632","48.7493","180","Resistor 1M ohm 1%, 1/16W, 0402"
"C128","120-000204.7uF","TopLayer","Cap_0402_HD","55.7882","32.0000","90","Cap, Ceramic 4.7uF 10V 20% X5R 0402"
"C105","120-000101.0nF","TopLayer","Cap_0402_HD","65.9132","41.3793","180","CAP CER 1.0nF 50V 10% X7R 0402"
"C70","120-000160.1uF","TopLayer","Cap_0402_HD","16.3399","53.8500","90","Cap, Ceramic 0.1uF 10V 10% X5R 0402"
"C122","120-0004768pF","TopLayer","Cap_0402_HD","54.1750","32.0063","270","Cap, Ceramic, 68pF, 50V, 1%, NP0, 0402"
"C106","120-000101.0nF","TopLayer","Cap_0402_HD","49.2764","39.3521","180","CAP CER 1.0nF 50V 10% X7R 0402"
"C98","120-000101.0nF","TopLayer","Cap_0402_HD","44.4750","42.1750","180","CAP CER 1.0nF 50V 10% X7R 0402"
"L2","150-0001010nH","TopLayer","IND_0402","46.0500","42.1750","180","INDUCTOR 10NH 300MA 0402"
"L3","150-0001010nH","TopLayer","IND_0402","49.3070","38.5293","180","INDUCTOR 10NH 300MA 0402"
"Q23","140-00030","TopLayer","SOT-563","51.1882","38.5293","0","MOSFET N/P-CH 20V SOT-563, 540 mA, -430 mA"
"R96","180-000211k","TopLayer","RES_0402_HD","65.9234","40.4543","0","Resistor 1k ohm 1% 1/16W, 0402"
"R67","180-0002410k","TopLayer","RES_0402_HD","49.3000","52.0000","90","Resistor 10k ohm 1% 1/16W, 0402"
"R105","180-000541M","TopLayer","RES_0402_HD","65.9382","37.5043","0","Resistor 1M ohm 1%, 1/16W, 0402"
"R81","180-000211k","TopLayer","RES_0402_HD","49.5250","47.5250","90","Resistor 1k ohm 1% 1/16W, 0402"
"R83","180-000211k","TopLayer","RES_0402_HD","50.4132","47.5293","90","Resistor 1k ohm 1% 1/16W, 0402"
"R109","180-000541M","TopLayer","RES_0402_HD","51.1132","36.9543","0","Resistor 1M ohm 1%, 1/16W, 0402"
"R108","180-000541M","TopLayer","RES_0402_HD","49.5132","36.9543","180","Resistor 1M ohm 1%, 1/16W, 0402"
"FIL1","B39162B4353P810","TopLayer","QCS5P","42.9500","41.9250","0","FILTER, SMT, SAW, GNSS, 1.559-1.606GHz, LGA5"
"U25","BGA123L4","TopLayer","BGA0.4P2X2-4PIN","47.4000","42.1750","135","LNA, SMT, GNSS, 1.1-3.6V, 1.1mA18dB, 0.75dB, BGA4"
"C131","120-000160.1uF","TopLayer","Cap_0402_HD","13.3500","6.4250","270","Cap, Ceramic 0.1uF 10V 10% X5R 0402"
"C29","120-000204.7uF","TopLayer","Cap_0402_HD","27.6000","80.1750","180","Cap, Ceramic 4.7uF 10V 20% X5R 0402"
"C31","120-000204.7uF","TopLayer","Cap_0402_HD","29.8973","80.1750","0","Cap, Ceramic 4.7uF 10V 20% X5R 0402"
"C30","120-000160.1uF","TopLayer","Cap_0402_HD","28.1750","81.2500","180","Cap, Ceramic 0.1uF 10V 10% X5R 0402"
"C24","120-000101.0nF","TopLayer","Cap_0402_HD","29.7000","81.2500","0","CAP CER 1.0nF 50V 10% X7R 0402"
"C25","120-0004118pF","TopLayer","Cap_0402_HD","29.7000","82.1000","180","Cap, Ceramic 18pF 50V 5% NP0 0402"
"C23","120-0004768pF","TopLayer","Cap_0402_HD","28.1750","82.1000","0","Cap, Ceramic, 68pF, 50V, 1%, NP0, 0402"
"FB1","BLM18EG221SN1","TopLayer","BLM18EG221SN1","28.9250","84.1000","90","Ferrite Bead, 220ohm @ 100MHz, 2A, 0603"
"C62","120-0004118pF","TopLayer","Cap_0402_HD","61.0637","67.0466","270","Cap, Ceramic 18pF 50V 5% NP0 0402"
"C63","120-0004768pF","TopLayer","Cap_0402_HD","61.9000","67.0390","90","Cap, Ceramic, 68pF, 50V, 1%, NP0, 0402"
"C15","120-0004768pF","TopLayer","Cap_0402_HD","25.6223","83.0750","90","Cap, Ceramic, 68pF, 50V, 1%, NP0, 0402"
"C27","120-0004768pF","TopLayer","Cap_0402_HD","25.6223","81.5000","270","Cap, Ceramic, 68pF, 50V, 1%, NP0, 0402"
"C21","120-0004768pF","TopLayer","Cap_0402_HD","15.4252","81.4000","90","Cap, Ceramic, 68pF, 50V, 1%, NP0, 0402"
"C14","120-0004768pF","TopLayer","Cap_0402_HD","15.4250","83.0563","270","Cap, Ceramic, 68pF, 50V, 1%, NP0, 0402"
"C37","120-00223100µF","TopLayer","Cap_1210","44.2250","71.7500","90","100µF ±20% 10V Ceramic Capacitor X5R 1210 (3225 Metric)"
"C107","120-0004768pF","TopLayer","Cap_0402_HD","49.2618","40.2793","180","Cap, Ceramic, 68pF, 50V, 1%, NP0, 0402"
"C104","120-0011015pF","TopLayer","Cap_0402_HD","47.0754","40.6195","225","Capacitor, Ceramic, 15pF 5%, 50V, NPO, 0402"
"C26","120-00223100µF","TopLayer","Cap_1210","32.7974","79.9304","270","100µF ±20% 10V Ceramic Capacitor X5R 1210 (3225 Metric)"
"U29","260-00027","TopLayer","SOT-553","52.7500","32.0063","0","LDO, 3.0V, 200mA, SOT-5"
"U24","MAX-M10S","TopLayer","MAX-M8","58.6632","40.2793","0","u-blox MAX GNSS module"
"J14","S2B-PH-SM4-TB","BottomLayer","S2B-PH-SM4-TB","62.8000","57.9750","180","Conn, SMT, 0.079" Pitch, 2 Pin, R/A, Black"
"C16","120-000204.7uF","TopLayer","Cap_0402_HD","63.2750","84.6500","270","Cap, Ceramic 4.7uF 10V 20% X5R 0402"
"C17","120-000160.1uF","TopLayer","Cap_0402_HD","62.4500","84.6500","90","Cap, Ceramic 0.1uF 10V 10% X5R 0402"
"C66","120-000160.1uF","TopLayer","Cap_0402_HD","35.3005","57.7035","90","Cap, Ceramic 0.1uF 10V 10% X5R 0402"
"C64","120-000160.1uF","TopLayer","Cap_0402_HD","35.3005","59.2689","90","Cap, Ceramic 0.1uF 10V 10% X5R 0402"
"U15","225-00011","TopLayer","QFN0.5P2x6-16Pin_W-Pad","32.5363","58.4917","180","Voltage Level Translator Bidirectional 1 Circuit 4 Channel 380Mbps 16-DHVQFN (2.5x3.5)"
"U12","225-00011","TopLayer","QFN0.5P2x6-16Pin_W-Pad","32.5363","63.3807","0","Voltage Level Translator Bidirectional 1 Circuit 4 Channel 380Mbps 16-DHVQFN (2.5x3.5)"
"C51","120-000160.1uF","TopLayer","Cap_0402_HD","29.7891","64.1520","270","Cap, Ceramic 0.1uF 10V 10% X5R 0402"
"C59","120-000160.1uF","TopLayer","Cap_0402_HD","29.7891","62.6035","270","Cap, Ceramic 0.1uF 10V 10% X5R 0402"
"R85","180-000541M","TopLayer","RES_0402_HD","60.0382","46.7543","90","Resistor 1M ohm 1%, 1/16W, 0402"
"J4","130-00105","TopLayer","HDR-0.1P-3Pin-1Row-SMT","4.0349","41.8785","270","Header, 0.100" Pitch, 3 Pin, Vertical SMT, Black"
"J2","130-00105","TopLayer","HDR-0.1P-3Pin-1Row-SMT","55.6250","80.7406","270","Header, 0.100" Pitch, 3 Pin, Vertical SMT, Black"
"C28","120-0004768pF","TopLayer","Cap_0402_HD","53.2500","82.4250","90","Cap, Ceramic, 68pF, 50V, 1%, NP0, 0402"
"C82","120-0004768pF","TopLayer","Cap_0402_HD","6.4211","37.7668","270","Cap, Ceramic, 68pF, 50V, 1%, NP0, 0402"
"C86","120-0004768pF","TopLayer","Cap_0402_HD","1.7438","43.5784","90","Cap, Ceramic, 68pF, 50V, 1%, NP0, 0402"
"C35","120-0004768pF","TopLayer","Cap_0402_HD","53.4364","77.8211","270","Cap, Ceramic, 68pF, 50V, 1%, NP0, 0402"
"F1","190-00005","TopLayer","Fuse_1206","61.9000","65.2307","0","Fuse, PTC 8V, 750mA, hold, 1.5A trip, 1206"
"STD1","9774020951R","BottomLayer","9774020951R","64.0000","78.5000","90","Standoff, SMT, 2mm, Unthreaded, 2.7mm ID, 5.1mm OD, Steel, Plated"
"STD3","9774020951R","BottomLayer","9774020951R","64.0000","19.5000","90","Standoff, SMT, 2mm, Unthreaded, 2.7mm ID, 5.1mm OD, Steel, Plated"
"STD2","9774020951R","BottomLayer","9774020951R","4.0000","78.5000","90","Standoff, SMT, 2mm, Unthreaded, 2.7mm ID, 5.1mm OD, Steel, Plated"
"STD4","9774020951R","BottomLayer","9774020951R","4.0000","19.5000","90","Standoff, SMT, 2mm, Unthreaded, 2.7mm ID, 5.1mm OD, Steel, Plated"
"U8","260-00045","TopLayer","DFN0.95P-6Pin_W-Pad","42.2750","67.4250","270","IC REG LDO 3.3V 1A 6DFN"
"R17","180-000541M","TopLayer","RES_0402_HD","11.6723","84.1250","270","Resistor 1M ohm 1%, 1/16W, 0402"
"R73","180-00093100K","TopLayer","RES_0402_HD","15.8550","37.4084","270","Resistor 100K ohm 1% 1/16W, 0402"
"R74","180-0009612k","TopLayer","RES_0402_HD","24.4346","71.6577","0","Resistor 12k ohm 1% 1/16W 0402"
"FB7","155-00003","TopLayer","IND_0402","61.7382","46.7293","270","Ferrite Bead, 1k Ohm @ 100MHz, 0402"
"FB8","155-00003","TopLayer","IND_0402","60.9007","46.7293","270","Ferrite Bead, 1k Ohm @ 100MHz, 0402"
"FB5","155-00003","TopLayer","IND_0402","59.1632","46.7543","270","Ferrite Bead, 1k Ohm @ 100MHz, 0402"
"FB6","155-00003","TopLayer","IND_0402","58.3316","46.7543","270","Ferrite Bead, 1k Ohm @ 100MHz, 0402"
"Q18","140-00030","TopLayer","SOT-563","13.6500","50.2961","270","MOSFET N/P-CH 20V SOT-563, 540 mA, -430 mA"
"R80","180-000541M","TopLayer","RES_0402_HD","13.6500","48.8500","0","Resistor 1M ohm 1%, 1/16W, 0402"
"C99","120-0008147pF","TopLayer","Cap_0402_HD","48.7250","42.1750","180","Cap, Ceramic 47pF 50V 5% NP0 0402"
"C92","120-0004768pF","TopLayer","Cap_0402_HD","41.5102","40.7854","315","Cap, Ceramic, 68pF, 50V, 1%, NP0, 0402"
"FIL2","B39162B4353P810","TopLayer","QCS5P","50.2750","42.1750","0","FILTER, SMT, SAW, GNSS, 1.559-1.606GHz, LGA5"
"FB3","155-00003","TopLayer","IND_0402","55.9882","46.7293","270","Ferrite Bead, 1k Ohm @ 100MHz, 0402"
"FB4","155-00003","TopLayer","IND_0402","55.1382","46.7293","270","Ferrite Bead, 1k Ohm @ 100MHz, 0402"
"C76","120-000160.1uF","TopLayer","Cap_0402_HD","13.5500","51.7382","180","Cap, Ceramic 0.1uF 10V 10% X5R 0402"
"R47","180-000541M","TopLayer","RES_0402_HD","28.2195","62.1691","90","Resistor 1M ohm 1%, 1/16W, 0402"
"R49","180-000541M","TopLayer","RES_0402_HD","25.2961","61.9860","270","Resistor 1M ohm 1%, 1/16W, 0402"
"Q15","140-00030","TopLayer","SOT-563","26.7716","62.3035","180","MOSFET N/P-CH 20V SOT-563, 540 mA, -430 mA"
"R20","180-000541M","TopLayer","RES_0402_HD","13.0973","82.1000","270","Resistor 1M ohm 1%, 1/16W, 0402"
"Q5","140-00030","TopLayer","SOT-563","11.6723","82.2500","270","MOSFET N/P-CH 20V SOT-563, 540 mA, -430 mA"
"C45","120-000160.1uF","TopLayer","Cap_0402_HD","44.8250","68.7637","180","Cap, Ceramic 0.1uF 10V 10% X5R 0402"
"C53","120-000160.1uF","TopLayer","Cap_0402_HD","42.6573","65.1730","180","Cap, Ceramic 0.1uF 10V 10% X5R 0402"
"C47","120-000204.7uF","TopLayer","Cap_0402_HD","44.8250","67.9606","0","Cap, Ceramic 4.7uF 10V 20% X5R 0402"
"C52","120-000204.7uF","TopLayer","Cap_0402_HD","40.9250","65.1250","180","Cap, Ceramic 4.7uF 10V 20% X5R 0402"
"C100","120-0004768pF","TopLayer","Cap_0402_HD","65.9014","42.4896","0","Cap, Ceramic, 68pF, 50V, 1%, NP0, 0402"
"C123","120-0004768pF","TopLayer","Cap_0402_HD","61.8447","26.3433","270","Cap, Ceramic, 68pF, 50V, 1%, NP0, 0402"
"C129","120-0004768pF","TopLayer","Cap_0402_HD","52.4250","17.4250","90","Cap, Ceramic, 68pF, 50V, 1%, NP0, 0402"
"C130","120-0004768pF","TopLayer","Cap_0402_HD","53.4000","14.0280","270","Cap, Ceramic, 68pF, 50V, 1%, NP0, 0402"
"C96","120-0004768pF","TopLayer","Cap_0402_HD","65.9014","43.2896","180","Cap, Ceramic, 68pF, 50V, 1%, NP0, 0402"
"C97","120-000101.0nF","TopLayer","Cap_0402_HD","65.9014","44.0896","180","CAP CER 1.0nF 50V 10% X7R 0402"
"C117","120-000160.1uF","TopLayer","Cap_0402_HD","62.2602","31.1563","180","Cap, Ceramic 0.1uF 10V 10% X5R 0402"
"R46","180-000541M","TopLayer","RES_0402_HD","37.5250","63.6738","270","Resistor 1M ohm 1%, 1/16W, 0402"
"R51","180-000541M","TopLayer","RES_0402_HD","35.4005","62.1401","90","Resistor 1M ohm 1%, 1/16W, 0402"
"Q13","140-00016","TopLayer","SOT-563","36.0750","63.9230","180","MOSFET 2N-CH 20V 0.8A, SOT-563"
"R52","180-000541M","TopLayer","RES_0402_HD","36.2681","62.1401","90","Resistor 1M ohm 1%, 1/16W, 0402"
"C55","120-000204.7uF","TopLayer","Cap_0402_HD","55.4932","65.0900","90","Cap, Ceramic 4.7uF 10V 20% X5R 0402"
"R58","180-000232.2k","TopLayer","RES_0402_HD","16.2531","60.0289","0","Resistor, 2.2Kohm, 1%, 1/16W, 0402"
"R53","180-000232.2k","TopLayer","RES_0402_HD","16.2531","60.8750","0","Resistor, 2.2Kohm, 1%, 1/16W, 0402"
"C125","120-000160.1uF","TopLayer","Cap_0402_HD","27.3750","20.8500","0","Cap, Ceramic 0.1uF 10V 10% X5R 0402"
"C126","120-000204.7uF","TopLayer","Cap_0402_HD","25.3713","19.5750","180","Cap, Ceramic 4.7uF 10V 20% X5R 0402"
"C124","120-000204.7uF","TopLayer","Cap_0402_HD","25.3713","20.6903","180","Cap, Ceramic 4.7uF 10V 20% X5R 0402"
"R117","180-000541M","TopLayer","RES_0402_HD","52.1250","25.6750","180","Resistor 1M ohm 1%, 1/16W, 0402"
"R115","180-000541M","TopLayer","RES_0402_HD","53.3932","29.0750","270","Resistor 1M ohm 1%, 1/16W, 0402"
"R69","180-00093100K","TopLayer","RES_0402_HD","55.5032","53.2250","180","Resistor 100K ohm 1% 1/16W, 0402"
"R113","180-000541M","TopLayer","RES_0402_HD","52.1750","30.5250","180","Resistor 1M ohm 1%, 1/16W, 0402"
"U10","bq24230","TopLayer","QFN0.5P3x3-16Pin_W-Pad","53.2182","64.1730","180","BAT CHARGER, Li-ION, SMT, USB, PWR PATH, 500mA, 4.4V, 3mmx3mm QFN-16"
"R54","180-000211k","TopLayer","RES_0402_HD","55.4750","60.6222","90","Resistor 1k ohm 1% 1/16W, 0402"
"R56","180-000211k","TopLayer","RES_0402_HD","55.0577","61.8627","180","Resistor 1k ohm 1% 1/16W, 0402"
"R43","180-000541M","TopLayer","RES_0402_HD","52.3646","66.4900","180","Resistor 1M ohm 1%, 1/16W, 0402"
"R19","180-000541M","TopLayer","RES_0402_HD","9.1425","82.1000","180","Resistor 1M ohm 1%, 1/16W, 0402"
"C57","120-000204.7uF","TopLayer","Cap_0402_HD","50.9396","63.5400","270","Cap, Ceramic 4.7uF 10V 20% X5R 0402"
"C58","120-000204.7uF","TopLayer","Cap_0402_HD","50.1214","63.5400","270","Cap, Ceramic 4.7uF 10V 20% X5R 0402"
"C61","120-000204.7uF","TopLayer","Cap_0402_HD","52.0646","61.5150","270","Cap, Ceramic 4.7uF 10V 20% X5R 0402"
"R29","180-00093100K","TopLayer","RES_0402_HD","11.5000","37.2567","270","Resistor 100K ohm 1% 1/16W, 0402"
"R30","180-00093100K","TopLayer","RES_0402_HD","9.4750","39.7060","0","Resistor 100K ohm 1% 1/16W, 0402"
"R26","180-0002410k","TopLayer","RES_0402_HD","9.8250","45.8750","270","Resistor 10k ohm 1% 1/16W, 0402"
"R27","180-00093100K","TopLayer","RES_0402_HD","9.4750","38.1163","0","Resistor 100K ohm 1% 1/16W, 0402"
"R35","180-00093100K","TopLayer","RES_0402_HD","9.4750","44.6371","0","Resistor 100K ohm 1% 1/16W, 0402"
"R40","180-00093100K","TopLayer","RES_0402_HD","18.5607","38.0569","180","Resistor 100K ohm 1% 1/16W, 0402"
"R41","180-00093100K","TopLayer","RES_0402_HD","9.4750","38.9084","0","Resistor 100K ohm 1% 1/16W, 0402"
"R42","180-00093100K","TopLayer","RES_0402_HD","9.4750","40.5000","0","Resistor 100K ohm 1% 1/16W, 0402"
"FB2","BLM18EG221SN1","TopLayer","BLM18EG221SN1","21.8561","46.8883","270","Ferrite Bead, 220ohm @ 100MHz, 2A, 0603"
"Q21","140-00030","TopLayer","SOT-563","23.7275","46.3883","0","MOSFET N/P-CH 20V SOT-563, 540 mA, -430 mA"
"R90","180-000541M","TopLayer","RES_0402_HD","24.4761","45.0500","180","Resistor 1M ohm 1%, 1/16W, 0402"
"D13","115-00019","TopLayer","LTST-C190KGKT","15.8500","66.9750","270","DIODE, LED, SMT, GREEN, CLEAR LENS, 2.0V 20mA, 0603"
"D7","LTST-C190EKT","TopLayer","LTST-C190EKT","33.6500","85.0000","180","DIODE, LED, SMT, Red, CLEAR LENS, 2.0V 10mA, 0603"
"D21","LTST-C190EKT","TopLayer","LTST-C190EKT","54.9250","26.2698","90","DIODE, LED, SMT, Red, CLEAR LENS, 2.0V 10mA, 0603"
"D8","LTST-C190EKT","TopLayer","LTST-C190EKT","51.5500","84.1000","90","DIODE, LED, SMT, Red, CLEAR LENS, 2.0V 10mA, 0603"
"R38","180-00098220R","TopLayer","RES_0402_HD","16.9315","66.8750","270","Resistor, 220ohm, 5%, 1/16W, 0402."
"R39","180-00051100R","TopLayer","RES_0402_HD","17.7327","66.8750","270","Resistor, 100ohm, 1%, 1/16W, 0402."
"R21","180-00098220R","TopLayer","RES_0402_HD","34.9599","81.6829","270","Resistor, 220ohm, 5%, 1/16W, 0402."
"R118","180-00098220R","TopLayer","RES_0402_HD","54.5005","24.6185","180","Resistor, 220ohm, 5%, 1/16W, 0402."
"R22","180-00098220R","TopLayer","RES_0402_HD","51.4250","82.0500","270","Resistor, 220ohm, 5%, 1/16W, 0402."
"C65","120-000160.1uF","TopLayer","Cap_0402_HD","40.3115","62.7634","270","Cap, Ceramic 0.1uF 10V 10% X5R 0402"
"C60","120-000160.1uF","TopLayer","Cap_0402_HD","38.2761","62.4254","90","Cap, Ceramic 0.1uF 10V 10% X5R 0402"
"C68","120-000160.1uF","TopLayer","Cap_0402_HD","38.2615","59.9930","270","Cap, Ceramic 0.1uF 10V 10% X5R 0402"
"C67","120-000160.1uF","TopLayer","Cap_0402_HD","40.3845","59.5382","270","Cap, Ceramic 0.1uF 10V 10% X5R 0402"
"R48","180-00093100K","TopLayer","RES_0402_HD","41.4500","60.7984","180","Resistor 100K ohm 1% 1/16W, 0402"
"R59","180-00093100K","TopLayer","RES_0402_HD","38.7000","64.2000","0","Resistor 100K ohm 1% 1/16W, 0402"
"R63","180-00093100K","TopLayer","RES_0402_HD","38.6650","58.2964","0","Resistor 100K ohm 1% 1/16W, 0402"
"C93","120-0004768pF","TopLayer","Cap_0402_HD","52.0056","45.1000","90","Cap, Ceramic, 68pF, 50V, 1%, NP0, 0402"
"R11","180-00098220R","TopLayer","RES_0402_HD","48.9750","88.7250","90","Resistor, 220ohm, 5%, 1/16W, 0402."
"R12","180-00051100R","TopLayer","RES_0402_HD","48.1000","88.7250","90","Resistor, 100ohm, 1%, 1/16W, 0402."
"D5","115-00019","TopLayer","LTST-C190KGKT","49.0750","86.7250","270","DIODE, LED, SMT, GREEN, CLEAR LENS, 2.0V 20mA, 0603"
"D6","LTST-C190YKT","TopLayer","LTST-C190YKT","47.8500","86.7250","270","DIODE, LED, SMT, YELLOW, CLEAR LENS, 2.1V 10mA, 0603"
"Q2","140-00016","TopLayer","SOT-563","51.2500","94.7500","270","MOSFET 2N-CH 20V 0.8A, SOT-563"
"R4","180-000541M","TopLayer","RES_0402_HD","49.9028","95.5250","270","Resistor 1M ohm 1%, 1/16W, 0402"
"R13","180-00031499R","TopLayer","RES_0402_HD","51.7750","88.3250","90","Resistor, 499ohm, 1%, 1/16W, 0402"
"RGB1","115-00026","TopLayer","LED_1616","50.6250","90.6500","270","LED RGB SMT 0606"
"R14","180-00031499R","TopLayer","RES_0402_HD","50.9250","88.3250","90","Resistor, 499ohm, 1%, 1/16W, 0402"
"R15","180-00031499R","TopLayer","RES_0402_HD","50.0750","88.3250","90","Resistor, 499ohm, 1%, 1/16W, 0402"
"D10","115-00019","TopLayer","LTST-C190KGKT","20.8615","74.3044","270","DIODE, LED, SMT, GREEN, CLEAR LENS, 2.0V 20mA, 0603"
"D9","LTST-C190YKT","TopLayer","LTST-C190YKT","19.7169","74.3044","270","DIODE, LED, SMT, YELLOW, CLEAR LENS, 2.1V 10mA, 0603"
"D11","115-00019","TopLayer","LTST-C190KGKT","17.1500","75.6250","270","DIODE, LED, SMT, GREEN, CLEAR LENS, 2.0V 20mA, 0603"
"D12","LTST-C190YKT","TopLayer","LTST-C190YKT","16.0250","75.6250","270","DIODE, LED, SMT, YELLOW, CLEAR LENS, 2.1V 10mA, 0603"
"D15","115-00023","TopLayer","LED-0603","62.5500","54.8250","90","LED BLUE DIFFUSED 0603 SMD"
"D16","115-00019","TopLayer","LTST-C190KGKT","64.9000","54.7957","90","DIODE, LED, SMT, GREEN, CLEAR LENS, 2.0V 20mA, 0603"
"D17","LTST-C190YKT","TopLayer","LTST-C190YKT","63.6750","54.8000","90","DIODE, LED, SMT, YELLOW, CLEAR LENS, 2.1V 10mA, 0603"
"D4","115-00023","TopLayer","LED-0603","46.6850","86.7250","90","LED BLUE DIFFUSED 0603 SMD"
"Q7","FDY2000PZ","TopLayer","FDY2000PZ","17.6250","78.3000","90","MOSFET DUAL P-CH 20V SOT-563, -350mA"
"Q20","FDY2000PZ","TopLayer","FDY2000PZ","64.0250","47.6750","180","MOSFET DUAL P-CH 20V SOT-563, -350mA"
"Q3","FDY2000PZ","TopLayer","FDY2000PZ","47.2750","90.6250","180","MOSFET DUAL P-CH 20V SOT-563, -350mA"
"Q12","FDY2000PZ","TopLayer","FDY2000PZ","17.3545","65.1000","0","MOSFET DUAL P-CH 20V SOT-563, -350mA"
